team,team_name,year,week,weekly_attendance
Arizona,Cardinals,2010,15,71849
Arizona,Cardinals,2010,16,66971
Arizona,Cardinals,2010,17,69732
Atlanta,Falcons,2010,1,63609
Atlanta,Falcons,2010,2,66824
Atlanta,Falcons,2010,3,70051
Atlanta,Falcons,2010,4,66874
Atlanta,Falcons,2010,5,65290
Atlanta,Falcons,2010,6,69144
Atlanta,Falcons,2010,7,67665
Atlanta,Falcons,2010,8,NA
Atlanta,Falcons,2010,9,67266
Atlanta,Falcons,2010,10,68474
Atlanta,Falcons,2010,11,53005
Atlanta,Falcons,2010,12,68204
Atlanta,Falcons,2010,13,53955
Atlanta,Falcons,2010,14,71235
Atlanta,Falcons,2010,15,67101
Atlanta,Falcons,2010,16,70144
Atlanta,Falcons,2010,17,67349
Baltimore,Ravens,2010,1,78127
Baltimore,Ravens,2010,2,64071
Baltimore,Ravens,2010,3,71119
Baltimore,Ravens,2010,4,64729
Baltimore,Ravens,2010,5,71246
Baltimore,Ravens,2010,6,68756
Baltimore,Ravens,2010,7,71220
Baltimore,Ravens,2010,8,NA
Baltimore,Ravens,2010,9,71305
Baltimore,Ravens,2010,10,68474
Baltimore,Ravens,2010,11,73021
Baltimore,Ravens,2010,12,70989
Baltimore,Ravens,2010,13,71418
Baltimore,Ravens,2010,14,71413
Baltimore,Ravens,2010,15,71432
Baltimore,Ravens,2010,16,65028
Baltimore,Ravens,2010,17,71088
Buffalo,Bills,2010,1,69295
Buffalo,Bills,2010,2,70741
Buffalo,Bills,2010,3,68756
Buffalo,Bills,2010,4,69262
Buffalo,Bills,2010,5,58304
Buffalo,Bills,2010,6,NA
Buffalo,Bills,2010,7,71220
Buffalo,Bills,2010,8,66625
Buffalo,Bills,2010,9,50746
Buffalo,Bills,2010,10,56721
Buffalo,Bills,2010,11,55654
Buffalo,Bills,2010,12,69642
Buffalo,Bills,2010,13,64012
Buffalo,Bills,2010,14,50861
Buffalo,Bills,2010,15,65511
Buffalo,Bills,2010,16,68281
Buffalo,Bills,2010,17,79019
Carolina,Panthers,2010,1,77245
Carolina,Panthers,2010,2,72577
Carolina,Panthers,2010,3,72887
Carolina,Panthers,2010,4,70016
Carolina,Panthers,2010,5,73464
Carolina,Panthers,2010,6,NA
Carolina,Panthers,2010,7,72741
Carolina,Panthers,2010,8,52281
Carolina,Panthers,2010,9,73191
Carolina,Panthers,2010,10,44264
Carolina,Panthers,2010,11,73021
Carolina,Panthers,2010,12,64463
Carolina,Panthers,2010,13,66577
Carolina,Panthers,2010,14,71235
Carolina,Panthers,2010,15,71849
Carolina,Panthers,2010,16,61748
Carolina,Panthers,2010,17,67349
Chicago,Bears,2010,1,62080
Chicago,Bears,2010,2,85168
Chicago,Bears,2010,3,62179
Chicago,Bears,2010,4,77716
Chicago,Bears,2010,5,73464
Chicago,Bears,2010,6,62137
Chicago,Bears,2010,7,62155
Chicago,Bears,2010,8,NA
Chicago,Bears,2010,9,50746
Chicago,Bears,2010,10,62206
Chicago,Bears,2010,11,68752
Chicago,Bears,2010,12,62147
Chicago,Bears,2010,13,58119
Chicago,Bears,2010,14,62347
Chicago,Bears,2010,15,40504
Chicago,Bears,2010,16,62310
Chicago,Bears,2010,17,70833
Cincinnati,Bengals,2010,1,68756
Cincinnati,Bengals,2010,2,64071
Cincinnati,Bengals,2010,3,72887
Cincinnati,Bengals,2010,4,66731
Cincinnati,Bengals,2010,5,63888
Cincinnati,Bengals,2010,6,NA
Cincinnati,Bengals,2010,7,67665
Cincinnati,Bengals,2010,8,63179
Cincinnati,Bengals,2010,9,65626
Cincinnati,Bengals,2010,10,67404
Cincinnati,Bengals,2010,11,55654
Cincinnati,Bengals,2010,12,78903
Cincinnati,Bengals,2010,13,59963
Cincinnati,Bengals,2010,14,57501
Cincinnati,Bengals,2010,15,56342
Cincinnati,Bengals,2010,16,54194
Cincinnati,Bengals,2010,17,71088
Cleveland,Browns,2010,1,47211
Cleveland,Browns,2010,2,65377
Cleveland,Browns,2010,3,71119
Cleveland,Browns,2010,4,66731
Cleveland,Browns,2010,5,65290
Cleveland,Browns,2010,6,65168
Cleveland,Browns,2010,7,70077
Cleveland,Browns,2010,8,NA
Cleveland,Browns,2010,9,66292
Cleveland,Browns,2010,10,67449
Cleveland,Browns,2010,11,62254
Cleveland,Browns,2010,12,64463
Cleveland,Browns,2010,13,65942
Cleveland,Browns,2010,14,50861
Cleveland,Browns,2010,15,56342
Cleveland,Browns,2010,16,65028
Cleveland,Browns,2010,17,68303
Dallas,Cowboys,2010,1,90670
Dallas,Cowboys,2010,2,85168
Dallas,Cowboys,2010,3,71456
Dallas,Cowboys,2010,4,NA
Dallas,Cowboys,2010,5,90616
Dallas,Cowboys,2010,6,64120
Dallas,Cowboys,2010,7,91375
Dallas,Cowboys,2010,8,81395
Dallas,Cowboys,2010,9,70913
Dallas,Cowboys,2010,10,80851
Dallas,Cowboys,2010,11,81261
Dallas,Cowboys,2010,12,93985
Dallas,Cowboys,2010,13,67471
Dallas,Cowboys,2010,14,85673
Dallas,Cowboys,2010,15,86904
Dallas,Cowboys,2010,16,66971
Dallas,Cowboys,2010,17,69144
Denver,Broncos,2010,1,63636
Denver,Broncos,2010,2,75130
Denver,Broncos,2010,3,76401
Denver,Broncos,2010,4,69143
Denver,Broncos,2010,5,71246
Denver,Broncos,2010,6,75982
Denver,Broncos,2010,7,75835
Denver,Broncos,2010,8,83941
Denver,Broncos,2010,9,NA
Denver,Broncos,2010,10,75334
Denver,Broncos,2010,11,68482
Denver,Broncos,2010,12,72736
Denver,Broncos,2010,13,67267
Denver,Broncos,2010,14,62223
Denver,Broncos,2010,15,44246
Denver,Broncos,2010,16,73691
Denver,Broncos,2010,17,74155
Detroit,Lions,2010,1,62080
Detroit,Lions,2010,2,56688
Detroit,Lions,2010,3,63377
Detroit,Lions,2010,4,70729
Detroit,Lions,2010,5,55714
Detroit,Lions,2010,6,78341
Detroit,Lions,2010,7,NA
Detroit,Lions,2010,8,46329
Detroit,Lions,2010,9,57799
Detroit,Lions,2010,10,56721
Detroit,Lions,2010,11,81261
Detroit,Lions,2010,12,60965
Detroit,Lions,2010,13,58119
Detroit,Lions,2010,14,57659
Detroit,Lions,2010,15,47692
Detroit,Lions,2010,16,66731
Detroit,Lions,2010,17,57013
Green Bay,Packers,2010,1,69144
Green Bay,Packers,2010,2,70741
Green Bay,Packers,2010,3,62179
Green Bay,Packers,2010,4,70729
Green Bay,Packers,2010,5,87760
Green Bay,Packers,2010,6,70815
Green Bay,Packers,2010,7,71107
Green Bay,Packers,2010,8,78484
Green Bay,Packers,2010,9,70913
Green Bay,Packers,2010,10,NA
Green Bay,Packers,2010,11,64120
Green Bay,Packers,2010,12,68204
Green Bay,Packers,2010,13,70575
Green Bay,Packers,2010,14,57659
Green Bay,Packers,2010,15,68756
Green Bay,Packers,2010,16,70649
Green Bay,Packers,2010,17,70833
Houston,Texans,2010,1,70974
Houston,Texans,2010,2,88240
Houston,Texans,2010,3,71456
Houston,Texans,2010,4,32218
Houston,Texans,2010,5,71110
Houston,Texans,2010,6,70926
Houston,Texans,2010,7,NA
Houston,Texans,2010,8,66363
Houston,Texans,2010,9,70886
Houston,Texans,2010,10,62340
Houston,Texans,2010,11,78843
Houston,Texans,2010,12,70855
Houston,Texans,2010,13,69144
Houston,Texans,2010,14,71413
Houston,Texans,2010,15,69143
Houston,Texans,2010,16,73691
Houston,Texans,2010,17,71023
Indianapolis,Colts,2010,1,70974
Indianapolis,Colts,2010,2,67275
Indianapolis,Colts,2010,3,76401
Indianapolis,Colts,2010,4,63111
Indianapolis,Colts,2010,5,66869
Indianapolis,Colts,2010,6,87883
Indianapolis,Colts,2010,7,NA
Indianapolis,Colts,2010,8,66363
Indianapolis,Colts,2010,9,69144
Indianapolis,Colts,2010,10,67404
Indianapolis,Colts,2010,11,68756
Indianapolis,Colts,2010,12,66085
Indianapolis,Colts,2010,13,67471
Indianapolis,Colts,2010,14,69143
Indianapolis,Colts,2010,15,67147
Indianapolis,Colts,2010,16,52567
Indianapolis,Colts,2010,17,67188
Jacksonville,Jaguars,2010,1,63636
Jacksonville,Jaguars,2010,2,62691
Jacksonville,Jaguars,2010,3,63256
Jacksonville,Jaguars,2010,4,63111
Jacksonville,Jaguars,2010,5,58304
Jacksonville,Jaguars,2010,6,63625
Jacksonville,Jaguars,2010,7,69105
Jacksonville,Jaguars,2010,8,81395
Jacksonville,Jaguars,2010,9,NA
Jacksonville,Jaguars,2010,10,62340
Jacksonville,Jaguars,2010,11,62254
Jacksonville,Jaguars,2010,12,78533
Jacksonville,Jaguars,2010,13,69143
Jacksonville,Jaguars,2010,14,62570
Jacksonville,Jaguars,2010,15,67147
Jacksonville,Jaguars,2010,16,63470
Jacksonville,Jaguars,2010,17,71023
Kansas City,Chiefs,2010,1,71297
Kansas City,Chiefs,2010,2,65377
Kansas City,Chiefs,2010,3,68188
Kansas City,Chiefs,2010,4,NA
Kansas City,Chiefs,2010,5,66869
Kansas City,Chiefs,2010,6,70926
Kansas City,Chiefs,2010,7,69105
Kansas City,Chiefs,2010,8,66625
Kansas City,Chiefs,2010,9,61075
Kansas City,Chiefs,2010,10,75334
Kansas City,Chiefs,2010,11,66247
Kansas City,Chiefs,2010,12,66370
Kansas City,Chiefs,2010,13,67267
Kansas City,Chiefs,2010,14,66780
Kansas City,Chiefs,2010,15,55669
Kansas City,Chiefs,2010,16,65606
Kansas City,Chiefs,2010,17,67045
Miami,Dolphins,2010,1,69295
Miami,Dolphins,2010,2,63846
Miami,Dolphins,2010,3,70481
Miami,Dolphins,2010,4,69090
Miami,Dolphins,2010,5,NA
Miami,Dolphins,2010,6,70815
Miami,Dolphins,2010,7,69867
Miami,Dolphins,2010,8,63179
Miami,Dolphins,2010,9,71305
Miami,Dolphins,2010,10,65585
Miami,Dolphins,2010,11,68752
Miami,Dolphins,2010,12,48946
Miami,Dolphins,2010,13,65942
Miami,Dolphins,2010,14,78948
Miami,Dolphins,2010,15,65511
Miami,Dolphins,2010,16,66731
Miami,Dolphins,2010,17,68756
Minnesota,Vikings,2010,1,70051
Minnesota,Vikings,2010,2,63846
Minnesota,Vikings,2010,3,63377
Minnesota,Vikings,2010,4,NA
Minnesota,Vikings,2010,5,77909
Minnesota,Vikings,2010,6,64120
Minnesota,Vikings,2010,7,71107
Minnesota,Vikings,2010,8,68756
Minnesota,Vikings,2010,9,64120
Minnesota,Vikings,2010,10,62206
Minnesota,Vikings,2010,11,64120
Minnesota,Vikings,2010,12,83602
Minnesota,Vikings,2010,13,64012
Minnesota,Vikings,2010,14,45910
Minnesota,Vikings,2010,15,40504
Minnesota,Vikings,2010,16,69144
Minnesota,Vikings,2010,17,57013
New England,Patriots,2010,1,68756
New England,Patriots,2010,2,78535
New England,Patriots,2010,3,68756
New England,Patriots,2010,4,69090
New England,Patriots,2010,5,NA
New England,Patriots,2010,6,68756
New England,Patriots,2010,7,68836
New England,Patriots,2010,8,68756
New England,Patriots,2010,9,66292
New England,Patriots,2010,10,64359
New England,Patriots,2010,11,68756
New England,Patriots,2010,12,60965
New England,Patriots,2010,13,68756
New England,Patriots,2010,14,62347
New England,Patriots,2010,15,68756
New England,Patriots,2010,16,68281
New England,Patriots,2010,17,68756
New Orleans,Saints,2010,1,70051
New Orleans,Saints,2010,2,69732
New Orleans,Saints,2010,3,70051
New Orleans,Saints,2010,4,70016
New Orleans,Saints,2010,5,62621
New Orleans,Saints,2010,6,51759
New Orleans,Saints,2010,7,70077
New Orleans,Saints,2010,8,70011
New Orleans,Saints,2010,9,73191
New Orleans,Saints,2010,10,NA
New Orleans,Saints,2010,11,70015
New Orleans,Saints,2010,12,93985
New Orleans,Saints,2010,13,59963
New Orleans,Saints,2010,14,70015
New Orleans,Saints,2010,15,71432
New Orleans,Saints,2010,16,70144
New Orleans,Saints,2010,17,70068
New York,Giants,2010,1,77245
New York,Giants,2010,2,67275
New York,Giants,2010,3,78386
New York,Giants,2010,4,77716
New York,Giants,2010,5,71110
New York,Giants,2010,6,78341
New York,Giants,2010,7,91375
New York,Giants,2010,8,NA
New York,Giants,2010,9,67287
New York,Giants,2010,10,80851
New York,Giants,2010,11,69144
New York,Giants,2010,12,78533
New York,Giants,2010,13,78861
New York,Giants,2010,14,45910
New York,Giants,2010,15,81223
New York,Giants,2010,16,70649
New York,Giants,2010,17,76189
New York,Jets,2010,1,78127
New York,Jets,2010,2,78535
New York,Jets,2010,3,70481
New York,Jets,2010,4,69262
New York,Jets,2010,5,77909
New York,Jets,2010,6,75982
New York,Jets,2010,7,NA
New York,Jets,2010,8,78484
New York,Jets,2010,9,57799
New York,Jets,2010,10,67449
New York,Jets,2010,11,78843
New York,Jets,2010,12,78903
New York,Jets,2010,13,68756
New York,Jets,2010,14,78948
New York,Jets,2010,15,62568
New York,Jets,2010,16,62310
New York,Jets,2010,17,79019
Oakland,Raiders,2010,1,69143
Oakland,Raiders,2010,2,48396
Oakland,Raiders,2010,3,62439
Oakland,Raiders,2010,4,32218
Oakland,Raiders,2010,5,48279
Oakland,Raiders,2010,6,69732
Oakland,Raiders,2010,7,75835
Oakland,Raiders,2010,8,35721
Oakland,Raiders,2010,9,61075
Oakland,Raiders,2010,10,NA
Oakland,Raiders,2010,11,64987
Oakland,Raiders,2010,12,48946
Oakland,Raiders,2010,13,68183
Oakland,Raiders,2010,14,62570
Oakland,Raiders,2010,15,44246
Oakland,Raiders,2010,16,52567
Oakland,Raiders,2010,17,67045
Philadelphia,Eagles,2010,1,69144
Philadelphia,Eagles,2010,2,56688
Philadelphia,Eagles,2010,3,63256
Philadelphia,Eagles,2010,4,69144
Philadelphia,Eagles,2010,5,69732
Philadelphia,Eagles,2010,6,69144
Philadelphia,Eagles,2010,7,69143
Philadelphia,Eagles,2010,8,NA
Philadelphia,Eagles,2010,9,69144
Philadelphia,Eagles,2010,10,84912
Philadelphia,Eagles,2010,11,69144
Philadelphia,Eagles,2010,12,62147
Philadelphia,Eagles,2010,13,69144
Philadelphia,Eagles,2010,14,85673
Philadelphia,Eagles,2010,15,81223
Philadelphia,Eagles,2010,16,69144
Philadelphia,Eagles,2010,17,69144
Pittsburgh,Steelers,2010,1,63609
Pittsburgh,Steelers,2010,2,69143
Pittsburgh,Steelers,2010,3,61036
Pittsburgh,Steelers,2010,4,64729
Pittsburgh,Steelers,2010,5,NA
Pittsburgh,Steelers,2010,6,65168
Pittsburgh,Steelers,2010,7,69867
Pittsburgh,Steelers,2010,8,70011
Pittsburgh,Steelers,2010,9,65626
Pittsburgh,Steelers,2010,10,64359
Pittsburgh,Steelers,2010,11,64987
Pittsburgh,Steelers,2010,12,69642
Pittsburgh,Steelers,2010,13,71418
Pittsburgh,Steelers,2010,14,57501
Pittsburgh,Steelers,2010,15,62568
Pittsburgh,Steelers,2010,16,61748
Pittsburgh,Steelers,2010,17,68303
San Diego,Chargers,2010,1,71297
San Diego,Chargers,2010,2,62691
San Diego,Chargers,2010,3,67106
San Diego,Chargers,2010,4,62189
San Diego,Chargers,2010,5,48279
San Diego,Chargers,2010,6,52472
San Diego,Chargers,2010,7,68836
San Diego,Chargers,2010,8,59260
San Diego,Chargers,2010,9,70886
San Diego,Chargers,2010,10,NA
San Diego,Chargers,2010,11,68482
San Diego,Chargers,2010,12,66085
San Diego,Chargers,2010,13,68183
San Diego,Chargers,2010,14,66780
San Diego,Chargers,2010,15,67820
San Diego,Chargers,2010,16,54194
San Diego,Chargers,2010,17,74155
San Francisco,49ers,2010,1,67044
San Francisco,49ers,2010,2,69732
San Francisco,49ers,2010,3,68188
San Francisco,49ers,2010,4,66874
San Francisco,49ers,2010,5,69732
San Francisco,49ers,2010,6,69732
San Francisco,49ers,2010,7,72741
San Francisco,49ers,2010,8,83941
San Francisco,49ers,2010,9,NA
San Francisco,49ers,2010,10,69732
San Francisco,49ers,2010,11,69732
San Francisco,49ers,2010,12,62308
San Francisco,49ers,2010,13,70575
San Francisco,49ers,2010,14,69732
San Francisco,49ers,2010,15,67820
San Francisco,49ers,2010,16,52820
San Francisco,49ers,2010,17,69732
Seattle,Seahawks,2010,1,67044
Seattle,Seahawks,2010,2,75130
Seattle,Seahawks,2010,3,67106
Seattle,Seahawks,2010,4,52326
Seattle,Seahawks,2010,5,NA
Seattle,Seahawks,2010,6,62137
Seattle,Seahawks,2010,7,67132
Seattle,Seahawks,2010,8,35721
Seattle,Seahawks,2010,9,67287
Seattle,Seahawks,2010,10,61904
Seattle,Seahawks,2010,11,70015
Seattle,Seahawks,2010,12,66370
Seattle,Seahawks,2010,13,66577
Seattle,Seahawks,2010,14,69732
Seattle,Seahawks,2010,15,67101
Seattle,Seahawks,2010,16,46576
Seattle,Seahawks,2010,17,67325
St. Louis,Rams,2010,1,52440
St. Louis,Rams,2010,2,48396
St. Louis,Rams,2010,3,52370
St. Louis,Rams,2010,4,52326
St. Louis,Rams,2010,5,55714
St. Louis,Rams,2010,6,52472
St. Louis,Rams,2010,7,42020
St. Louis,Rams,2010,8,52281
St. Louis,Rams,2010,9,NA
St. Louis,Rams,2010,10,69732
St. Louis,Rams,2010,11,53005
St. Louis,Rams,2010,12,72736
St. Louis,Rams,2010,13,61874
St. Louis,Rams,2010,14,70015
St. Louis,Rams,2010,15,55669
St. Louis,Rams,2010,16,52820
St. Louis,Rams,2010,17,67325
Tampa Bay,Buccaneers,2010,1,47211
Tampa Bay,Buccaneers,2010,2,72577
Tampa Bay,Buccaneers,2010,3,61036
Tampa Bay,Buccaneers,2010,4,NA
Tampa Bay,Buccaneers,2010,5,63888
Tampa Bay,Buccaneers,2010,6,51759
Tampa Bay,Buccaneers,2010,7,42020
Tampa Bay,Buccaneers,2010,8,61857
Tampa Bay,Buccaneers,2010,9,67266
Tampa Bay,Buccaneers,2010,10,44264
Tampa Bay,Buccaneers,2010,11,69732
Tampa Bay,Buccaneers,2010,12,70989
Tampa Bay,Buccaneers,2010,13,53955
Tampa Bay,Buccaneers,2010,14,66124
Tampa Bay,Buccaneers,2010,15,47692
Tampa Bay,Buccaneers,2010,16,46576
Tampa Bay,Buccaneers,2010,17,70068
Tennessee,Titans,2010,1,69143
Tennessee,Titans,2010,2,69143
Tennessee,Titans,2010,3,78386
Tennessee,Titans,2010,4,69143
Tennessee,Titans,2010,5,90616
Tennessee,Titans,2010,6,63625
Tennessee,Titans,2010,7,69143
Tennessee,Titans,2010,8,59260
Tennessee,Titans,2010,9,NA
Tennessee,Titans,2010,10,65585
Tennessee,Titans,2010,11,69143
Tennessee,Titans,2010,12,70855
Tennessee,Titans,2010,13,69143
Tennessee,Titans,2010,14,69143
Tennessee,Titans,2010,15,69143
Tennessee,Titans,2010,16,65606
Tennessee,Titans,2010,17,67188
Washington,Redskins,2010,1,90670
Washington,Redskins,2010,2,88240
Washington,Redskins,2010,3,52370
Washington,Redskins,2010,4,69144
Washington,Redskins,2010,5,87760
Washington,Redskins,2010,6,87883
Washington,Redskins,2010,7,62155
Washington,Redskins,2010,8,46329
Washington,Redskins,2010,9,NA
Washington,Redskins,2010,10,84912
Washington,Redskins,2010,11,69143
Washington,Redskins,2010,12,83602
Washington,Redskins,2010,13,78861
Washington,Redskins,2010,14,66124
Washington,Redskins,2010,15,86904
Washington,Redskins,2010,16,63470
Washington,Redskins,2010,17,76189
Arizona,Cardinals,2011,1,60627
Arizona,Cardinals,2011,2,76330
Arizona,Cardinals,2011,3,66199
Arizona,Cardinals,2011,4,60496
Arizona,Cardinals,2011,5,62479
Arizona,Cardinals,2011,6,NA
Arizona,Cardinals,2011,7,62475
Arizona,Cardinals,2011,8,71022
Arizona,Cardinals,2011,9,60628
Arizona,Cardinals,2011,10,69144
Arizona,Cardinals,2011,11,69732
Arizona,Cardinals,2011,12,56029
Arizona,Cardinals,2011,13,62180
Arizona,Cardinals,2011,14,60808
Arizona,Cardinals,2011,15,60443
Arizona,Cardinals,2011,16,41273
Arizona,Cardinals,2011,17,61798
Atlanta,Falcons,2011,1,62115
Atlanta,Falcons,2011,2,69608
Atlanta,Falcons,2011,3,46995
Atlanta,Falcons,2011,4,66266
Atlanta,Falcons,2011,5,69576
Atlanta,Falcons,2011,6,69047
Atlanta,Falcons,2011,7,63625
Atlanta,Falcons,2011,8,NA
Atlanta,Falcons,2011,9,65218
Atlanta,Falcons,2011,10,70359
Atlanta,Falcons,2011,11,68164
Atlanta,Falcons,2011,12,68115
Atlanta,Falcons,2011,13,71545
Atlanta,Falcons,2011,14,72680
Atlanta,Falcons,2011,15,68856
Atlanta,Falcons,2011,16,73084
Atlanta,Falcons,2011,17,68167
Baltimore,Ravens,2011,1,71434
Baltimore,Ravens,2011,2,69143
Baltimore,Ravens,2011,3,56289
Baltimore,Ravens,2011,4,71247
Baltimore,Ravens,2011,5,NA
Baltimore,Ravens,2011,6,71154
Baltimore,Ravens,2011,7,62976
Baltimore,Ravens,2011,8,71022
Baltimore,Ravens,2011,9,64851
Baltimore,Ravens,2011,10,66522
Baltimore,Ravens,2011,11,71320
Baltimore,Ravens,2011,12,71345
Baltimore,Ravens,2011,13,63648
Baltimore,Ravens,2011,14,71187
Baltimore,Ravens,2011,15,67242
Baltimore,Ravens,2011,16,71083
Baltimore,Ravens,2011,17,63439
Buffalo,Bills,2011,1,68755
Buffalo,Bills,2011,2,68191
Buffalo,Bills,2011,3,68174
Buffalo,Bills,2011,4,41142
Buffalo,Bills,2011,5,69803
Buffalo,Bills,2011,6,79243
Buffalo,Bills,2011,7,NA
Buffalo,Bills,2011,8,51579
Buffalo,Bills,2011,9,70133
Buffalo,Bills,2011,10,85157
Buffalo,Bills,2011,11,57531
Buffalo,Bills,2011,12,79088
Buffalo,Bills,2011,13,56463
Buffalo,Bills,2011,14,62494
Buffalo,Bills,2011,15,60988
Buffalo,Bills,2011,16,45112
Buffalo,Bills,2011,17,68756
Carolina,Panthers,2011,1,60627
Carolina,Panthers,2011,2,73167
Carolina,Panthers,2011,3,71704
Carolina,Panthers,2011,4,62135
Carolina,Panthers,2011,5,72679
Carolina,Panthers,2011,6,69047
Carolina,Panthers,2011,7,73245
Carolina,Panthers,2011,8,72095
Carolina,Panthers,2011,9,NA
Carolina,Panthers,2011,10,72409
Carolina,Panthers,2011,11,63633
Carolina,Panthers,2011,12,63928
Carolina,Panthers,2011,13,56270
Carolina,Panthers,2011,14,72680
Carolina,Panthers,2011,15,71540
Carolina,Panthers,2011,16,70363
Carolina,Panthers,2011,17,73065
Chicago,Bears,2011,1,62115
Chicago,Bears,2011,2,73019
Chicago,Bears,2011,3,62339
Chicago,Bears,2011,4,62135
Chicago,Bears,2011,5,67861
Chicago,Bears,2011,6,62322
Chicago,Bears,2011,7,76981
Chicago,Bears,2011,8,NA
Chicago,Bears,2011,9,69144
Chicago,Bears,2011,10,62396
Chicago,Bears,2011,11,62344
Chicago,Bears,2011,12,59244
Chicago,Bears,2011,13,61973
Chicago,Bears,2011,14,76487
Chicago,Bears,2011,15,61542
Chicago,Bears,2011,16,70574
Chicago,Bears,2011,17,62867
Cincinnati,Bengals,2011,1,67321
Cincinnati,Bengals,2011,2,73281
Cincinnati,Bengals,2011,3,43363
Cincinnati,Bengals,2011,4,41142
Cincinnati,Bengals,2011,5,61799
Cincinnati,Bengals,2011,6,52068
Cincinnati,Bengals,2011,7,NA
Cincinnati,Bengals,2011,8,66004
Cincinnati,Bengals,2011,9,69143
Cincinnati,Bengals,2011,10,63262
Cincinnati,Bengals,2011,11,71320
Cincinnati,Bengals,2011,12,48260
Cincinnati,Bengals,2011,13,63697
Cincinnati,Bengals,2011,14,41202
Cincinnati,Bengals,2011,15,56431
Cincinnati,Bengals,2011,16,41273
Cincinnati,Bengals,2011,17,63439
Cleveland,Browns,2011,1,67321
Cleveland,Browns,2011,2,65035
Cleveland,Browns,2011,3,66651
Cleveland,Browns,2011,4,66240
Cleveland,Browns,2011,5,NA
Cleveland,Browns,2011,6,57300
Cleveland,Browns,2011,7,66350
Cleveland,Browns,2011,8,69732
Cleveland,Browns,2011,9,71511
Cleveland,Browns,2011,10,64900
Cleveland,Browns,2011,11,63498
Cleveland,Browns,2011,12,48260
Cleveland,Browns,2011,13,63648
Cleveland,Browns,2011,14,60754
Cleveland,Browns,2011,15,60443
Cleveland,Browns,2011,16,71083
Cleveland,Browns,2011,17,68266
Dallas,Cowboys,2011,1,78702
Dallas,Cowboys,2011,2,69732
Dallas,Cowboys,2011,3,91017
Dallas,Cowboys,2011,4,78122
Dallas,Cowboys,2011,5,NA
Dallas,Cowboys,2011,6,68756
Dallas,Cowboys,2011,7,80086
Dallas,Cowboys,2011,8,69144
Dallas,Cowboys,2011,9,81510
Dallas,Cowboys,2011,10,85157
Dallas,Cowboys,2011,11,80122
Dallas,Cowboys,2011,12,87418
Dallas,Cowboys,2011,13,62180
Dallas,Cowboys,2011,14,95952
Dallas,Cowboys,2011,15,65162
Dallas,Cowboys,2011,16,84834
Dallas,Cowboys,2011,17,81077
Denver,Broncos,2011,1,75671
Denver,Broncos,2011,2,73281
Denver,Broncos,2011,3,69143
Denver,Broncos,2011,4,70529
Denver,Broncos,2011,5,74895
Denver,Broncos,2011,6,NA
Denver,Broncos,2011,7,63800
Denver,Broncos,2011,8,74977
Denver,Broncos,2011,9,58125
Denver,Broncos,2011,10,72908
Denver,Broncos,2011,11,74746
Denver,Broncos,2011,12,64436
Denver,Broncos,2011,13,62939
Denver,Broncos,2011,14,76487
Denver,Broncos,2011,15,76556
Denver,Broncos,2011,16,45112
Denver,Broncos,2011,17,76005
Detroit,Lions,2011,1,51274
Detroit,Lions,2011,2,60040
Detroit,Lions,2011,3,62466
Detroit,Lions,2011,4,78122
Detroit,Lions,2011,5,67861
Detroit,Lions,2011,6,62061
Detroit,Lions,2011,7,63625
Detroit,Lions,2011,8,74977
